,year,state
51491,2016,TN
51492,2016,MI
51493,2016,SC
51494,2016,WA
51495,2016,MA
51496,2016,NJ
51497,2016,IL
51498,2016,MA
51499,2016,MI
51500,2016,FL
51501,2016,OH
51502,2016,RI
51503,2016,NJ
51504,2016,MA
51505,2016,GA
51506,2016,NY
51507,2016,MI
51508,2016,OH
51509,2016,NC
51510,2016,TX
51511,2016,TX
51512,2016,OH
51513,2016,SC
51514,2016,TN
51515,2016,CA
51516,2016,IL
51517,2016,IA
51518,2016,IL
51519,2016,AR
51520,2016,MO
51521,2016,TN
51522,2016,SC
51523,2016,OH
51524,2016,AZ
51525,2016,DE
51526,2016,WI
51527,2016,OH
51528,2016,OH
51529,2016,PA
51530,2016,CA
51531,2016,CT
51532,2016,MO
51533,2016,CA
51534,2016,IL
51535,2016,OR
51536,2016,FL
51537,2016,NC
51538,2016,NY
51539,2016,KY
51540,2016,MT
51541,2016,MT
51542,2016,OR
51543,2016,FL
51544,2016,ME
51545,2016,OR
51546,2016,OR
51547,2016,MI
51548,2016,NJ
51549,2016,FL
51550,2016,FL
51551,2016,CA
51552,2016,IA
51553,2016,IL
51554,2016,CA
51555,2016,SC
51556,2016,TN
51557,2016,CA
51558,2016,AZ
51559,2016,NC
51560,2016,NM
51561,2016,IL
51562,2016,MN
51563,2016,MO
51564,2016,FL
51565,2016,VA
51566,2016,WI
51567,2016,ID
51568,2016,NJ
51569,2016,WA
51570,2016,FL
51571,2016,CA
51572,2016,NC
51573,2016,FL
51574,2016,MN
51575,2016,WA
51576,2016,CA
51577,2016,DE
51578,2016,IA
51579,2016,NY
51580,2016,UT
51581,2016,FL
51582,2016,CA
51583,2016,DE
51584,2016,AR
51585,2016,SC
51586,2016,IL
51587,2016,TX
51588,2016,IL
51589,2016,AR
51590,2016,WA
51591,2016,FL
51592,2016,MO
51593,2016,NM
51594,2016,CA
51595,2016,TX
51596,2016,GA
51597,2016,AZ
51598,2016,TX
51599,2016,MO
51600,2016,VA
51601,2016,TX
51602,2016,MO
51603,2016,IL
51604,2016,FL
51605,2016,CT
51606,2016,WI
51607,2016,AZ
51608,2016,CA
51609,2016,FL
51610,2016,GA
51611,2016,FL
51612,2016,FL
51613,2016,FL
51614,2016,MI
51615,2016,MN
51616,2016,MN
51617,2016,TX
51618,2016,NC
51619,2016,CO
51620,2016,MA
51621,2016,KY
51622,2016,OH
51623,2016,IL
51624,2016,TN
51625,2016,GA
51626,2016,SC
51627,2016,IN
51628,2016,FL
51629,2016,NY
51630,2016,GA
51631,2016,WA
51632,2016,IL
51633,2016,SC
51634,2016,CO
51635,2016,CA
51636,2016,NC
51637,2016,CA
51638,2016,SC
51639,2016,CA
51640,2016,CA
51641,2016,UT
51642,2016,TX
51643,2016,LA
51644,2016,LA
51645,2016,TX
51646,2016,RI
51647,2016,NC
51648,2016,NM
51649,2016,SC
51650,2016,MI
51651,2016,NY
51652,2016,AZ
51653,2016,NC
51654,2016,AR
51655,2016,NM
51656,2016,SC
51657,2016,SC
51658,2016,RI
51659,2016,FL
51660,2016,NH
51661,2016,IL
51662,2016,MS
51663,2016,CA
51664,2016,CA
51665,2016,ME
51666,2016,MI
51667,2016,MI
51668,2016,WA
51669,2016,NY
51670,2016,MI
51671,2016,CA
51672,2016,CT
51673,2016,CA
51674,2016,PA
51675,2016,PA
51676,2016,TX
51677,2016,WI
51678,2016,PA
51679,2016,TX
51680,2016,MO
51681,2016,FL
51682,2016,MA
51683,2016,MN
51684,2016,CO
51685,2016,AZ
51686,2016,FL
51687,2016,FL
51688,2016,CO
51689,2016,NC
51690,2016,CO
51691,2016,AR
51692,2016,NC
51693,2016,NH
51694,2016,AZ
51695,2016,UT
51696,2016,GA
51697,2016,GA
51698,2016,CO
51699,2016,OH
51700,2016,MN
51701,2016,NM
51702,2016,AZ
51703,2016,CA
51704,2016,AZ
51705,2016,NV
51706,2016,CA
51707,2016,VA
51708,2016,CA
51709,2016,MN
51710,2016,FL
51711,2016,IL
51712,2016,FL
51713,2016,IA
51714,2016,TN
51715,2016,MN
51716,2016,TN
51717,2016,FL
51718,2016,FL
51719,2016,FL
51720,2016,MS
51721,2016,CO
51722,2016,FL
51723,2016,FL
51724,2016,FL
51725,2016,FL
51726,2016,FL
51727,2016,TN
51728,2016,TX
51729,2016,NM
51730,2016,IL
51731,2016,WI
51732,2016,FL
51733,2016,ID
51734,2016,ID
51735,2016,IL
51736,2016,FL
51737,2016,CO
51738,2016,FL
51739,2016,OR
51740,2016,LA
51741,2016,KY
51742,2016,WI
51743,2016,MS
51744,2016,MD
51745,2016,WA
51746,2016,CA
51747,2016,IL
51748,2016,CO
51749,2016,KS
51750,2016,LA
51751,2016,NC
51752,2016,LA
51753,2016,VA
51754,2016,GA
51755,2016,PA
51756,2016,SC
51757,2016,FL
51758,2016,NJ
51759,2016,MO
51760,2016,FL
51761,2016,CA
51762,2016,GA
51763,2016,FL
51764,2016,NC
51765,2016,CO
51766,2016,CO
51767,2016,MI
51768,2016,NJ
51769,2016,FL
51770,2016,FL
51772,2016,NY
51773,2016,MA
51774,2016,NM
51775,2016,CA
51776,2016,AZ
51777,2016,KS
51778,2016,AZ
51779,2016,AZ
51780,2016,OR
51781,2016,FL
51782,2016,AZ
51783,2016,CA
51784,2016,MA
51785,2016,WA
51786,2016,WA
51787,2016,IN
51788,2016,CA
51789,2016,DE
51790,2016,OR
51791,2016,NV
51792,2016,FL
51793,2016,AK
51794,2016,NH
51795,2016,WA
51796,2016,FL
51797,2016,FL
51798,2016,NC
51799,2016,WA
51800,2016,GA
51801,2016,KY
51802,2016,UT
51803,2016,CO
51804,2016,OR
51805,2016,OK
51806,2016,VA
51807,2016,NM
51808,2016,NC
51809,2016,AZ
51810,2016,NC
51811,2016,UT
51812,2016,FL
51813,2016,CA
51814,2016,IN
51815,2016,NJ
51816,2016,IL
51817,2016,UT
51818,2016,NC
51819,2016,MS
51820,2016,FL
51821,2016,AL
51822,2016,GA
51823,2016,WI
51824,2016,UT
51825,2016,NY
51826,2016,SC
51827,2016,IL
51828,2016,SC
51829,2016,IA
51830,2016,OR
51831,2016,FL
51832,2016,NY
51833,2016,PA
51834,2016,IN
51835,2016,FL
51836,2016,AZ
51837,2016,TX
51838,2016,NE
51839,2016,NY
51840,2016,ME
51841,2016,MA
51842,2016,KY
51843,2016,MI
51844,2016,NY
51845,2016,NC
51846,2016,CA
51847,2016,TX
51848,2016,MA
51849,2016,NY
51850,2016,CA
51851,2016,ME
51852,2016,NY
51853,2016,NY
51854,2016,NM
51855,2016,NH
51856,2016,PA
51857,2016,CA
51858,2016,IL
51859,2016,MA
51860,2016,TN
51861,2016,MD
51862,2016,CO
51863,2016,AZ
51864,2016,ID
51865,2016,OR
51866,2016,IN
51867,2016,OH
51868,2016,WA
51869,2016,WA
51870,2016,OK
51871,2016,NY
51872,2016,NY
51873,2016,WI
51874,2016,WV
51875,2016,TX
51876,2016,WI
51877,2016,NV
51878,2016,NY
51879,2016,CA
51880,2016,CA
51881,2016,SC
51882,2016,FL
51883,2016,NC
51884,2016,TN
51885,2016,NJ
51886,2016,IL
51887,2016,CO
51888,2016,CA
51889,2016,MN
51890,2016,WI
51891,2016,WI
51892,2016,PA
51893,2016,FL
51894,2016,CO
51895,2016,WA
51896,2016,IN
51897,2016,OH
51898,2016,WI
51899,2016,AR
51900,2016,SC
51901,2016,WI
51902,2016,MT
51903,2016,CO
51904,2016,AZ
51905,2016,UT
51906,2016,TN
51907,2016,SD
51908,2016,MO
51909,2016,FL
51910,2016,IN
51911,2016,NY
51912,2016,MI
51913,2016,WA
51914,2016,FL
51915,2016,CA
51916,2016,WA
51917,2016,OH
51918,2016,NC
51919,2016,MO
51920,2016,MO
51921,2016,WI
51922,2016,MN
51923,2016,CA
51924,2016,CO
51925,2016,NM
51926,2016,ID
51927,2016,NM
51928,2016,NM
51929,2016,WA
51930,2016,CA
51931,2016,OH
51932,2016,CA
51933,2016,NC
51934,2016,CT
51935,2016,NC
51936,2016,CA
51937,2016,FL
51938,2016,NC
51939,2016,CA
51940,2016,WA
51941,2016,AZ
51942,2016,MA
51943,2016,MI
51944,2016,MI
51945,2016,FL
51946,2016,NY
51947,2016,FL
51948,2016,CO
51949,2016,IL
51950,2016,IL
51951,2016,AZ
51952,2016,FL
51953,2016,IA
51954,2016,FL
51955,2016,CO
51956,2016,WI
51957,2016,NH
51958,2016,NJ
51959,2016,FL
51960,2016,TX
51961,2016,MD
51962,2016,NC
51963,2016,CO
51964,2016,PA
51965,2016,IN
51966,2016,FL
51967,2016,MA
51968,2016,OH
51969,2016,AZ
51970,2016,IL
51971,2016,AK
51972,2016,TN
51973,2016,WI
51974,2016,MO
51975,2016,CT
51976,2016,IL
51977,2016,TN
51978,2016,FL
51979,2016,FL
51980,2016,WI
51981,2016,FL
51982,2016,GA
51983,2016,IL
51984,2016,GA
51985,2016,GA
51986,2016,WV
51987,2016,WA
51988,2016,MT
51989,2016,AZ
51990,2016,NV
51991,2016,WA
51992,2016,MN
51993,2016,MN
51994,2016,ME
51995,2016,MN
51996,2016,WA
51997,2016,AZ
51998,2016,AZ
51999,2016,NY
52000,2016,FL
52001,2016,NY
52002,2016,GA
52003,2016,IL
52004,2016,OH
52005,2016,ME
52006,2016,ME
52007,2016,PA
52008,2016,PA
52009,2016,NM
52010,2016,RI
52011,2016,CO
52012,2016,AZ
52013,2016,DE
52014,2016,CA
52015,2016,KY
52016,2016,VA
52017,2016,MA
52018,2016,NC
52019,2016,AZ
52020,2016,AZ
52021,2016,NV
52022,2016,AZ
52023,2016,AZ
52024,2016,AZ
52025,2016,AZ
52026,2016,AZ
52027,2016,TX
52028,2016,OR
52029,2016,AZ
52030,2016,AL
52031,2016,MT
52032,2016,CA
52033,2016,AZ
52034,2016,NC
52035,2016,CA
52036,2016,ME
52037,2016,OH
52038,2016,SC
52039,2016,SC
52040,2016,CA
52041,2016,CA
52042,2016,NH
52043,2016,PA
52044,2016,MI
52045,2016,MA
52046,2016,WA
52047,2016,MA
52048,2016,OR
52049,2016,KS
52050,2016,VA
52051,2016,CA
52052,2016,CA
52053,2016,ID
52054,2016,NV
52055,2016,WA
52056,2016,WA
52057,2016,IN
52058,2016,IA
52059,2016,MA
52060,2016,SC
52061,2016,WI
52062,2016,FL
52063,2016,SD
52064,2016,CA
52065,2016,KS
52066,2016,CA
52067,2016,CA
52068,2016,AK
52069,2016,CA
52070,2016,NC
52071,2016,CO
52072,2016,NY
52073,2016,CO
52074,2016,ND
52075,2016,AZ
52076,2016,IL
52077,2016,MO
52078,2016,MO
52079,2016,MO
52080,2016,CA
52081,2016,WA
52082,2016,WA
52083,2016,CT
52084,2016,WV
52085,2016,MA
52086,2016,IL
52087,2016,OH
52088,2016,VA
52089,2016,MO
52090,2016,SC
52091,2016,SC
52092,2016,WI
52093,2016,WI
52094,2016,CA
52095,2016,LA
52096,2016,CA
52097,2016,NC
52098,2016,CA
52099,2016,TN
52100,2016,CA
52101,2016,NC
52102,2016,CA
52103,2016,CA
52104,2016,OK
52105,2016,NY
52106,2016,NY
52107,2016,MS
52108,2016,NC
52109,2016,MI
52110,2016,SC
52111,2016,KY
52112,2016,NC
52113,2016,AZ
52114,2016,VA
52115,2016,NC
52116,2016,KS
52117,2016,WA
52118,2016,WA
52119,2016,CA
52120,2016,MO
52121,2016,FL
52122,2016,WV
52123,2016,NC
52124,2016,NC
52125,2016,NC
52126,2016,NJ
52127,2016,VA
52128,2016,ME
52129,2016,SC
52130,2016,NC
52131,2016,CA
52132,2016,NM
52133,2016,RI
52134,2016,AZ
52135,2016,CO
52136,2016,IA
52137,2016,AZ
52138,2016,CA
52139,2016,LA
52140,2016,IN
52141,2016,AL
52142,2016,MI
52143,2016,WI
52144,2016,MO
52145,2016,CA
52146,2016,CA
52147,2016,FL
52148,2016,MN
52149,2016,CA
52150,2016,FL
52151,2016,MA
52152,2016,PA
52153,2016,PA
52154,2016,AZ
52155,2016,CA
52156,2016,NY
52157,2016,NY
52158,2016,MN
52159,2016,PA
52160,2016,IN
52161,2016,CO
52162,2016,WA
52163,2016,CA
52164,2016,CO
52165,2016,CA
52166,2016,VA
52167,2016,NC
52168,2016,CA
52169,2016,AK
52170,2016,AZ
52171,2016,IN
52172,2016,AZ
52173,2016,MT
52174,2016,PA
52175,2016,AZ
52176,2016,NV
52177,2016,AK
52178,2016,MA
52179,2016,KY
52180,2016,FL
52181,2016,FL
52182,2016,ME
52183,2016,PA
52184,2016,MA
52185,2016,MN
52186,2016,KY
52187,2016,IN
52188,2016,MN
52189,2016,AZ
52190,2016,OH
52191,2016,TN
52192,2016,PA
52193,2016,MN
52194,2016,CA
52195,2016,OH
52196,2016,OH
52197,2016,MA
52198,2016,SD
52199,2016,FL
52200,2016,GA
52201,2016,ID
52202,2016,SD
52203,2016,NV
52204,2016,KS
52205,2016,CO
52206,2016,PA
52207,2016,VA
52208,2016,KY
52209,2016,TX
52210,2016,TN
52211,2016,OH
52212,2016,SC
52213,2016,MI
52214,2016,ID
52215,2016,TN
52216,2016,FL
52217,2016,NJ
52218,2016,MI
52219,2016,AZ
52220,2016,NM
52221,2016,LA
52222,2016,NY
52223,2016,SC
52224,2016,OH
52225,2016,KY
52226,2016,NC
52227,2016,OR
52228,2016,CO
52229,2016,MD
52230,2016,NY
52231,2016,NY
52232,2016,CA
52233,2016,IL
52234,2016,OR
52235,2016,PA
52236,2016,IL
52237,2016,NY
52238,2016,PA
52239,2016,WI
52240,2016,CA
52241,2016,NC
52242,2016,NC
52243,2016,MN
52244,2016,GA
52245,2016,IN
52246,2016,NY
52247,2016,MI
52248,2016,GA
52249,2016,ID
52250,2016,OK
52251,2016,GA
52252,2016,CA
52253,2016,AZ
52254,2016,MD
52255,2016,DE
52256,2016,WA
52257,2016,NC
52258,2016,NC
52259,2016,AZ
52260,2016,WI
52261,2016,NY
52262,2016,WA
52263,2016,CA
52264,2016,MD
52265,2016,NV
52266,2016,WA
52267,2016,NC
52268,2016,NY
52269,2016,MN
52270,2016,NY
52271,2016,IN
52272,2016,TN
52273,2016,PA
52274,2016,NC
52275,2016,GA
52276,2016,FL
52277,2016,ID
52278,2016,SC
52279,2016,NY
52280,2016,MA
52281,2016,NY
52282,2016,MA
52283,2016,CT
52284,2016,NC
52285,2016,RI
52286,2016,MO
52287,2016,FL
52288,2016,CO
52289,2016,KS
52290,2016,TX
52291,2016,MN
52292,2016,IN
52293,2016,GA
52294,2016,TX
52295,2016,PA
52296,2016,AL
52297,2016,MT
52298,2016,CA
52299,2016,ID
52300,2016,IL
52301,2016,CA
52302,2016,WA
52303,2016,OH
52304,2016,NV
52305,2016,OR
52306,2016,NV
52307,2016,PA
52308,2016,NY
52309,2016,UT
52310,2016,MA
52311,2016,CA
52312,2016,PA
52313,2016,RI
52314,2016,NC
52315,2016,IL
52316,2016,MS
52317,2016,MI
52318,2016,NJ
52319,2016,TX
52320,2016,FL
52321,2016,WA
52322,2016,VA
52323,2016,TX
52324,2016,KS
52325,2016,WI
52326,2016,TN
52327,2016,GA
52328,2016,NC
52329,2016,GA
52330,2016,ME
52331,2016,OR
52332,2016,SC
52333,2016,OH
52334,2016,CO
52335,2016,CA
52336,2016,AZ
52337,2016,NV
52338,2016,WA
52339,2016,AZ
52340,2016,CA
52341,2016,WI
52342,2016,MI
52343,2016,PA
52344,2016,FL
52345,2016,SC
52346,2016,MI
52347,2016,OH
52348,2016,CO
52349,2016,MT
52350,2016,TX
52351,2016,ND
52352,2016,WA
52353,2016,VA
52354,2016,NJ
52355,2016,MO
52356,2016,MI
52357,2016,MO
52358,2016,WA
52359,2016,AZ
52360,2016,IA
52361,2016,OR
52362,2016,PA
52363,2016,IN
52364,2016,CA
52365,2016,MA
52366,2016,MA
52367,2016,WA
52368,2016,OH
52369,2016,IL
52370,2016,OH
52371,2016,AR
52372,2016,NJ
52373,2016,NJ
52374,2016,MI
52375,2016,PA
52376,2016,CA
52377,2016,FL
52378,2016,NY
52379,2016,CA
52380,2016,CA
52381,2016,KY
52382,2016,CA
52383,2016,CA
52384,2016,NC
52385,2016,VA
52386,2016,HI
52387,2016,ID
52388,2016,WA
52389,2016,IN
52390,2016,WI
52391,2016,WI
52392,2016,NC
52393,2016,AL
52394,2016,CA
52395,2016,NJ
52396,2016,WI
52397,2016,PA
52398,2016,AL
52399,2016,NC
52400,2016,MN
52401,2016,MO
52402,2016,OR
52403,2016,CA
52404,2016,GA
52405,2016,CA
52406,2016,NM
52407,2016,ID
52408,2016,NJ
52409,2016,TN
52410,2016,AL
52411,2016,HI
52412,2016,AZ
52413,2016,CT
52414,2016,IL
52415,2016,CT
52416,2016,RI
52417,2016,CA
52418,2016,CA
52419,2016,CO
52420,2016,IL
52421,2016,TN
52422,2016,TX
52423,2016,IA
52424,2016,MT
52425,2016,NJ
52426,2016,MT
52427,2016,NM
52428,2016,OH
52429,2016,CO
52430,2016,ID
52431,2016,VA
52432,2016,ME
52433,2016,MD
52434,2016,MA
52435,2016,CO
52436,2016,CA
52437,2016,HI
52438,2016,NY
52439,2016,IA
52440,2016,WI
52441,2016,MA
52442,2016,MA
52443,2016,NC
52444,2016,NY
52445,2016,WI
52446,2016,MI
52447,2016,RI
52448,2016,NJ
52449,2016,CO
52450,2016,IL
52451,2016,PA
52452,2016,NY
52453,2016,FL
52454,2016,OH
52455,2016,CO
52456,2016,FL
52457,2016,GA
52458,2016,MN
52459,2016,NJ
52460,2016,PA
52461,2016,FL
52462,2016,WI
52463,2016,CO
52464,2016,MO
52465,2016,NY
52466,2016,MI
52467,2016,KY
52468,2016,CT
52469,2016,MN
52470,2016,FL
52471,2016,TX
52472,2016,CA
52473,2016,CA
52474,2016,CO
52475,2016,CO
52476,2016,FL
52477,2016,MA
52478,2016,NH
52479,2016,WI
52480,2016,FL
52481,2016,FL
52482,2016,WA
52483,2016,AZ
52484,2016,CA
52485,2016,FL
52486,2016,NY
52487,2016,OH
52488,2016,WV
52489,2016,CA
52490,2016,CO
52491,2016,CA
52492,2016,FL
52493,2016,FL
52494,2016,PA
52495,2016,FL
52496,2016,MS
52497,2016,IN
52498,2016,CO
52499,2016,FL
52500,2016,IL
52501,2016,KY
52502,2016,LA
52503,2016,WI
52504,2016,IL
52505,2016,ME
52506,2016,OH
52507,2016,PA
52508,2016,ID
52509,2016,CO
52510,2016,CO
52511,2016,FL
52512,2016,GA
52513,2016,IL
52514,2016,WA
52515,2016,IN
52516,2016,IN
52517,2016,WA
52518,2016,MI
52519,2016,IN
52520,2016,CO
52521,2016,WA
52522,2016,OR
52523,2016,ID
52524,2016,ID
52525,2016,MI
52526,2016,OR
52527,2016,VA
52528,2016,CO
52529,2016,WA
52530,2016,IL
52531,2016,TX
52532,2016,OK
52533,2016,OK
52534,2016,RI
52535,2016,IN
52536,2016,IN
52537,2016,FL
52538,2016,CA
52539,2016,CO
52540,2016,ME
52541,2016,TX
52542,2016,MO
52543,2016,FL
52544,2016,CA
52545,2016,CA
52546,2016,TX
52547,2016,TX
52548,2016,CO
52549,2016,NJ
52550,2016,AZ
52551,2016,AZ
52552,2016,LA
52553,2016,AZ
52554,2016,CA
52555,2016,AL
52556,2016,OK
52557,2016,CO
52558,2016,MI
52559,2016,MI
52560,2016,PA
52561,2016,MO
52562,2016,KY
52563,2016,MN
52564,2016,NY
52565,2016,IL
52566,2016,MO
52567,2016,ID
52568,2016,FL
52569,2016,ID
52570,2016,IL
52571,2016,OK
52572,2016,MI
52573,2016,NY
52574,2016,MI
52575,2016,WA
52576,2016,CO
52577,2016,FL
52578,2016,WA
52579,2016,TN
52580,2016,TX
52581,2016,WA
52582,2016,WA
52583,2016,WA
52584,2016,FL
52585,2016,CA
52586,2016,WA
52587,2016,VA
52588,2016,NC
52589,2016,WA
52590,2016,NM
52591,2016,OH
52592,2016,IL
52593,2016,NC
52594,2016,CO
52595,2016,HI
52596,2016,MD
52597,2016,CO
52598,2016,NJ
52599,2016,CA
52600,2016,CA
52601,2016,OH
52602,2016,MO
52603,2016,IL
52604,2016,MD
52605,2016,NH
52606,2016,CO
52607,2016,MD
52608,2016,NH
52609,2016,ID
52610,2016,ME
52611,2016,OR
52612,2016,ME
52613,2016,IN
52614,2016,NJ
52615,2016,WA
52616,2016,AZ
52617,2016,SC
52618,2016,MI
52619,2016,LA
52620,2016,WI
52621,2016,IA
52622,2016,MI
52623,2016,NV
52624,2016,KY
52625,2016,MS
52626,2016,PA
52627,2016,PA
52628,2016,OR
52629,2016,NJ
52630,2016,WA
52631,2016,WI
52632,2016,WA
52633,2016,MA
52634,2016,NJ
52635,2016,NV
52636,2016,FL
52637,2016,FL
52638,2016,KY
52639,2016,GA
52640,2016,VA
52641,2016,NJ
52642,2016,AZ
52643,2016,OR
52644,2016,PA
52645,2016,IA
52646,2016,CA
52647,2016,CO
52648,2016,CA
52649,2016,CA
52650,2016,CA
52651,2016,CO
52652,2016,CO
52653,2016,IN
52654,2016,OR
52655,2016,AK
52656,2016,TX
52657,2016,NC
52658,2016,NJ
52659,2016,NC
52660,2016,KY
52661,2016,FL
52662,2016,ID
52663,2016,NH
52664,2016,FL
52665,2016,WA
52666,2016,FL
52667,2016,WI
52668,2016,NC
52669,2016,OR
52670,2016,FL
52671,2016,TN
52672,2016,IL
52673,2016,VA
52674,2016,MI
52675,2016,NY
52676,2016,OH
52677,2016,IL
52678,2016,NH
52679,2016,NY
52680,2016,NY
52681,2016,IL
52682,2016,MD
52683,2016,ID
52684,2016,NJ
52685,2016,ME
52686,2016,AZ
52687,2016,MI
52688,2016,PA
52689,2016,TN
52690,2016,ID
52691,2016,NH
52692,2016,CT
52693,2016,ME
52694,2016,UT
52695,2016,CA
52696,2016,NY
52697,2016,NC
52698,2016,VA
52699,2016,IL
52700,2016,MO
52701,2016,NM
52702,2016,NC
52703,2016,PA
52704,2016,CO
52705,2016,FL
52706,2016,OK
52707,2016,SC
52708,2016,NC
52709,2016,NC
52710,2016,TX
52711,2016,WA
52712,2016,AZ
52713,2016,NY
52714,2016,AZ
52715,2016,IN
52716,2016,FL
52717,2016,TX
52718,2016,VT
52719,2016,OH
52720,2016,WA
52721,2016,AL
52722,2016,NC
52723,2016,FL
52724,2016,VA
52725,2016,MO
52726,2016,NJ
52727,2016,CA
52728,2016,CA
52729,2016,MN
52730,2016,WA
52731,2016,IL
52732,2016,RI
52733,2016,OR
52734,2016,AZ
52735,2016,AZ
52736,2016,MD
52737,2016,AZ
52738,2016,AL
52739,2016,NJ
52740,2016,MT
52741,2016,MT
52742,2016,FL
52743,2016,NC
52744,2016,ME
52745,2016,TN
52746,2016,FL
52747,2016,MT
52748,2016,NV
52749,2016,AL
52750,2016,PA
52751,2016,UT
52752,2016,WA
52753,2016,MI
52754,2016,NC
52755,2016,CA
52756,2016,KY
52757,2016,WA
52758,2016,AL
52759,2016,PA
52760,2016,OR
52761,2016,NJ
52762,2016,OH
52763,2016,WA
52764,2016,RI
52765,2016,LA
52766,2016,SD
52767,2016,CA
52768,2016,CA
52769,2016,CA
52770,2016,WI
52771,2016,MI
52772,2016,WA
52773,2016,CA
52774,2016,NY
52775,2016,CA
52776,2016,NC
52777,2016,NC
52778,2016,OR
52779,2016,MD
52780,2016,CA
52781,2016,OH
52782,2016,WA
52783,2016,NY
52784,2016,CO
52785,2016,MA
52786,2016,PA
52787,2016,RI
52788,2016,OR
52789,2016,CA
52790,2016,VA
52791,2016,MA
52792,2016,LA
52793,2016,TX
52794,2016,CA
52795,2016,CO
52796,2016,WA
52797,2016,ID
52798,2016,WA
52799,2016,NE
52800,2016,NY
52801,2016,RI
52802,2016,AL
52803,2016,WI
52804,2016,IL
52805,2016,WI
52806,2016,CA
52807,2016,GA
52808,2016,TX
52809,2016,VT
52810,2016,NY
52811,2016,TN
52812,2016,MI
52813,2016,PA
52814,2016,CA
52815,2016,MN
52816,2016,TN
52817,2016,WY
52818,2016,PA
52819,2016,MT
52820,2016,FL
52821,2016,MT
52822,2016,WA
52823,2016,SC
52824,2016,MA
52825,2016,CO
52826,2016,AZ
52827,2016,OR
52828,2016,ID
52829,2016,MI
52830,2016,NV
52831,2016,CT
52832,2016,NH
52833,2016,ME
52834,2016,AZ
52835,2016,CA
52836,2016,CA
52837,2016,CT
52838,2016,NJ
52839,2016,TX
52840,2016,IN
52841,2016,AZ
52842,2016,AZ
52843,2016,CA
52844,2016,CA
52845,2016,CA
52846,2016,CA
52847,2016,CA
52848,2016,CA
52849,2016,CA
52850,2016,NV
52851,2016,CA
52852,2016,CA
52853,2016,CA
52854,2016,CA
52855,2016,CA
52856,2016,CA
52857,2016,CA
52858,2016,CA
52859,2016,CA
52860,2016,CA
52861,2016,CA
52862,2016,CA
52863,2016,CA
52864,2016,NV
52865,2016,NV
52866,2016,CA
52867,2016,CA
52868,2016,CA
52869,2016,CA
52870,2016,NV
52871,2016,NV
52872,2016,CA
52873,2016,CA
52874,2016,CA
52875,2016,CA
52876,2016,CA
52877,2016,NV
52878,2016,NV
52879,2016,CA
52880,2016,CA
52881,2016,CA
52882,2016,CA
52883,2016,CA
52884,2016,CA
52885,2016,GA
52886,2016,NV
52887,2016,CA
52888,2016,CA
52889,2016,CA
52890,2016,CA
52891,2016,CA
52892,2016,CA
52893,2016,CA
52894,2016,CA
52895,2016,CA
52896,2016,CT
52897,2016,CA
52898,2016,ID
52899,2016,ID
52900,2016,UT
52901,2016,UT
52902,2016,UT
52903,2016,UT
52904,2016,UT
52905,2016,UT
52906,2016,ID
52907,2016,UT
52908,2016,UT
52909,2016,UT
52910,2016,UT
52911,2016,UT
52912,2016,CA
52913,2016,UT
52914,2016,UT
52915,2016,UT
52916,2016,UT
52917,2016,UT
52918,2016,UT
52919,2016,UT
52920,2016,UT
52921,2016,AZ
52922,2016,UT
52923,2016,OR
52924,2016,OK
52925,2016,VA
52926,2016,OR
52927,2016,WA
52928,2016,TX
52929,2016,AZ
52930,2016,OR
52931,2016,CA
52932,2016,NV
52933,2016,AZ
52934,2016,IN
52935,2016,ME
52936,2016,PA
52937,2016,WA
52938,2016,FL
52939,2016,CO
52940,2016,VA
52941,2016,SC
52942,2016,OR
52943,2016,UT
52944,2016,NY
52945,2016,NC
52946,2016,CA
52947,2016,IL
52948,2016,NC
52949,2016,WI
52950,2016,OR
52951,2016,NY
52952,2016,FL
52953,2016,IN
52954,2016,WA
52955,2016,WA
52956,2016,MN
52957,2016,HI
52958,2016,TN
52959,2016,OR
52960,2016,OH
52961,2016,IL
52962,2016,NY
52963,2016,CA
52964,2016,MA
52965,2016,LA
52966,2016,TN
52967,2016,TX
52968,2016,TX
52969,2016,NC
52970,2016,WI
52971,2016,NY
52972,2016,WI
52973,2016,OR
52974,2016,MN
52975,2016,MO
52976,2016,WV
52977,2016,WV
52978,2016,IN
52979,2016,CO
52980,2016,NC
52981,2016,IN
52982,2016,MD
52983,2016,NJ
52984,2016,MA
52985,2016,AZ
52986,2016,NV
52987,2016,PA
52988,2016,NJ
52989,2016,OR
52990,2016,WI
52991,2016,OR
52992,2016,WI
52993,2016,AR
52994,2016,CO
52995,2016,OR
52996,2016,NY
52997,2016,IA
52998,2016,FL
52999,2016,FL
53000,2016,ME
53001,2016,NE
53002,2016,NE
53003,2016,CO
53004,2016,IN
53005,2016,WA
53006,2016,OR
53007,2016,CA
53008,2016,OH
53009,2016,VA
53010,2016,ME
53011,2016,MO
53012,2016,WA
53013,2016,CA
53014,2016,TX
53015,2016,MO
53016,2016,AL
53017,2016,OR
53018,2016,TX
53019,2016,AZ
53020,2016,IL
53021,2016,IL
53022,2016,NV
53023,2016,NM
53024,2016,NY
53025,2016,NH
53026,2016,TX
53027,2016,MA
53028,2016,IN
53029,2016,NV
53030,2016,CA
53031,2016,PA
53032,2016,WA
53033,2016,LA
53034,2016,SC
